freq,station,start,end,days,language,pwr,az,transmitter_site,latitude,longitude
6180,WORLD CHRISTIAN BROADC.LAVOZALEGE,02:00:00,03:00:00,1234567,Spanish,100,265,"MDG\
MahajangaLatitude: 15°43'S\
Longitude: 046°26'E\
Bearing: 107°\
Distance: 9958km", 15°43'S, 046°26'E
6180,WORLD CHRISTIAN BROADC.LAVOZALEGE,03:00:00,04:00:00,1234567,Spanish,100,265,"MDG\
MahajangaLatitude: 15°43'S\
Longitude: 046°26'E\
Bearing: 107°\
Distance: 9958km", 15°43'S, 046°26'E
6185,XEPPM R.Educacion,21:00:00,10:00:00,1234567,Spanish,1,ND,"MEX\
Mexico CityLatitude: 19°20'N\
Longitude: 099°00'W\
Bearing: 309°\
Distance: 7242km", 19°20'N, 099°00'W
7250,CHINA RADIO INTERNATIONAL,22:00:00,00:00:00,1234567,Spanish,500,308,"TKS\
Urumqi HutubiLatitude: 44°08'N\
Longitude: 086°53'E\
Bearing: 50°\
Distance: 15759km", 44°08'N, 086°53'E
7265,VOICE OF TURKEY,02:00:00,02:56:00,1234567,Spanish,500,290,"TUR\
EmirlerLatitude: 39°24'N\
Longitude: 032°51'E\
Bearing: 51°\
Distance: 11328km", 39°24'N, 032°51'E
7280,VOICE OF TURKEY,02:00:00,02:56:00,1234567,Spanish,500,252,"TUR\
EmirlerLatitude: 39°24'N\
Longitude: 032°51'E\
Bearing: 51°\
Distance: 11328km", 39°24'N, 032°51'E
7305,VATICAN RADIO,01:30:00,02:00:00,1234567,Spanish,250,164,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7305,VATICAN RADIO,12:30:00,12:45:00,1234567,Spanish,250,164,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7325,R.ROMANIA INT.,00:00:00,00:57:00,1234567,Spanish,300,310,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 43°\
Distance: 11237km", 46°44'N, 026°50'E
7355,R.MARTI,03:00:00,15:00:00,1234567,Spanish,250,183,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7355,R.MARTI,23:00:00,00:00:00,1234567,Spanish,250,183,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7365,R.MARTI,01:00:00,03:00:00,1234567,Spanish,250,184,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7435,R.MARTI,00:00:00,11:00:00,1234567,Spanish,250,225,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7435,R.MARTI,13:00:00,15:00:00,1234567,Spanish,250,225,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
7490,WBCQ Antena DX,00:30:00,01:00:00,...4...,Spanish,50,245,"USA\
MonticelloLatitude: 46°20'N\
Longitude: 067°49'W\
Bearing: 348°\
Distance: 8240km", 46°20'N, 067°49'W
7570,Voice of Korea,19:00:00,19:57:00,1234567,Spanish,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 9°\
Distance: 18446km", 40°04'N, 126°06'E
7570,Voice of Korea,22:00:00,22:57:00,1234567,Spanish,200,326,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 9°\
Distance: 18446km", 40°04'N, 126°06'E
7570,WRMI RAE Argentina to th,23:00:00,00:00:00,.....6.,Spanish,100,315,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI ALAMEDA BIBLE FELLOW,01:00:00,01:30:00,..3...7,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI Viva Miami,01:45:00,02:00:00,..3....,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI The Mighty KBC,02:00:00,03:00:00,......7,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI Viva Miami,11:00:00,11:15:00,......7,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI Viva Miami,13:15:00,13:30:00,.2.....,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI CQ Calling,20:15:00,20:30:00,....5..,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI Viva Miami,20:30:00,20:45:00,......7,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI Viva Miami,20:45:00,21:00:00,....5..,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,WRMI La Rosa de Tokio,21:00:00,22:00:00,....5..,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7730,R.TAIWAN INT.,22:00:00,22:30:00,1234567,Spanish,100,44,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI ALAMEDA BIBLE FELOWSHIP,00:00:00,00:30:00,..3...7,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI Frecuencia al Dia,00:00:00,00:30:00,....5..,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI Viva Miami,00:30:00,01:00:00,.....6.,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI ALAMEDA BIBLE FELOWSHIP,03:30:00,04:00:00,1.3....,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI Frecuencia al Dia,03:30:00,04:00:00,....5..,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI Frecuencia al Dia,05:00:00,05:30:00,......7,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI La Rosa de Tokio,05:00:00,06:00:00,1......,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI RAE Argentina to th,05:00:00,06:00:00,..3....,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI Viva Miami,08:00:00,08:15:00,......7,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
7780,WRMI Viva Miami,08:15:00,08:30:00,1......,Spanish,100,222,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9065,Cuban Spy Numers,07:55:00,08:50:00,12.4.2006.,Spanish,5,0 ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9065,Cuban Spy Numers,08:54:00,09:50:00,12.4.2006.,Spanish,5,0 ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9155,Cuban Spy Numers,09:55:00,10:50:00,12.4.2006.,Spanish,5,0 ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9265,WINB Day of Decision,23:30:00,00:00:00,.2.....,Spanish,50,242,"USA\
Red LionLatitude: 39°54'N\
Longitude: 076°34'W\
Bearing: 339°\
Distance: 7811km", 39°54'N, 076°34'W
9330,Cuban Spy Numers,06:55:00,07:50:00,12.4.2006.,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9330,WBCQ World's Last Chance,02:00:00,03:00:00,1234567,Spanish,250,280,"USA\
MonticelloLatitude: 46°20'N\
Longitude: 067°49'W\
Bearing: 348°\
Distance: 8240km", 46°20'N, 067°49'W
9330,WBCQ World's Last Chance,08:00:00,10:00:00,1234567,Spanish,250,280,"USA\
MonticelloLatitude: 46°20'N\
Longitude: 067°49'W\
Bearing: 348°\
Distance: 8240km", 46°20'N, 067°49'W
9395,WRMI La Rosa de Tokio,00:00:00,01:00:00,.....6.,Spanish,100,355,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9395,WRMI RAE Argentina to th,01:00:00,02:00:00,......7,Spanish,100,355,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9455,WRMI RAE Argentina to th,01:00:00,02:00:00,..34567,Spanish,100,285,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9455,WRMI Family Radio,07:00:00,08:00:00,1234567,Spanish,100,285,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9490,Radio Republica,01:00:00,02:00:00,1234567,Spanish,150,285,"F\
IssoudunLatitude: 46°56'N\
Longitude: 001°53'E\
Bearing: 33°\
Distance: 9706km", 46°56'N, 001°53'E
9490,Radio Republica,02:00:00,03:00:00,12...67,Spanish,150,285,"F\
IssoudunLatitude: 46°56'N\
Longitude: 001°53'E\
Bearing: 33°\
Distance: 9706km", 46°56'N, 001°53'E
9495,VOICE OF TURKEY,17:30:00,18:26:00,1234567,Spanish,250,290,"TUR\
EmirlerLatitude: 39°24'N\
Longitude: 032°51'E\
Bearing: 51°\
Distance: 11328km", 39°24'N, 032°51'E
9500,R.ROMANIA INT. 1001 (Digital),20:00:00,20:57:00,1234567,Spanish,90,247,"ROU\
Snr Tiganesti E-safticaLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 44°\
Distance: 11085km", 44°44'N, 026°06'E
9510,R.ROMANIA INT.,00:00:00,00:57:00,1234567,Spanish,300,245,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 43°\
Distance: 11237km", 46°44'N, 026°50'E
9535,R.HABANA CUBA,11:00:00,15:00:00,1234567,Spanish,100,230,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9535,R.HABANA CUBA,21:00:00,05:00:00,1234567,Spanish,100,230,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9545,R.ROMANIA INT.,03:00:00,03:57:00,1234567,Spanish,300,245,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 43°\
Distance: 11237km", 46°44'N, 026°50'E
9565,R.MARTI,21:00:00,01:00:00,1234567,Spanish,250,184,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
9590,CHINA RADIO INTERNATIONAL,01:00:00,02:57:00,1234567,Spanish,500,269,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 59°\
Distance: 14899km", 39°21'N, 075°42'E
9590,CHINA RADIO INTERNATIONAL,23:00:00,00:57:00,1234567,Spanish,500,269,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 59°\
Distance: 14899km", 39°21'N, 075°42'E
9640,CHINA RADIO INTERNATIONAL,21:00:00,23:00:00,1234567,Spanish,500,298,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 59°\
Distance: 14899km", 39°21'N, 075°42'E
9675,R.del Pacifico,00:00:00,00:00:00,1234567,Spanish,5,ND,Lima,\N,\N
9690,R.EXTERIOR DE ESPANA,00:30:00,03:00:00,..34567,Spanish,200,290,"E\
NoblejasLatitude: 39°57'N\
Longitude: 003°25'W\
Bearing: 35°\
Distance: 8849km", 39°57'N, 003°25'W
9690,R.EXTERIOR DE ESPANA,15:00:00,22:30:00,1......,Spanish,200,290,"E\
NoblejasLatitude: 39°57'N\
Longitude: 003°25'W\
Bearing: 35°\
Distance: 8849km", 39°57'N, 003°25'W
9690,R.EXTERIOR DE ESPANA,15:00:00,23:00:00,......7,Spanish,200,290,"E\
NoblejasLatitude: 39°57'N\
Longitude: 003°25'W\
Bearing: 35°\
Distance: 8849km", 39°57'N, 003°25'W
9690,R.EXTERIOR DE ESPANA,19:00:00,22:30:00,.23456.,Spanish,200,290,"E\
NoblejasLatitude: 39°57'N\
Longitude: 003°25'W\
Bearing: 35°\
Distance: 8849km", 39°57'N, 003°25'W
9710,CHINA RADIO INTERNATIONAL,01:00:00,02:57:00,1234567,Spanish,500,298,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 59°\
Distance: 14899km", 39°21'N, 075°42'E
9710,R.HABANA CUBA,11:00:00,15:00:00,1234567,Spanish,50,110,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9710,R.HABANA CUBA,21:00:00,04:00:00,1234567,Spanish,50,110,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
9730,VOICE OF VIETNAM,18:00:00,18:30:00,1234567,Spanish,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 98°\
Distance: 17552km", 21°08'N, 105°25'E
9730,VOICE OF VIETNAM,21:00:00,21:30:00,1234567,Spanish,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 98°\
Distance: 17552km", 21°08'N, 105°25'E
9740,KBS WORLD RADIO,17:00:00,18:00:00,1234567,Spanish,250,290,"KOR\
KimjaeLatitude: 35°49'N\
Longitude: 126°52'E\
Bearing: 10°\
Distance: 18923km", 35°49'N, 126°52'E
9800,CHINA RADIO INTERNATIONAL,23:00:00,00:57:00,1234567,Spanish,500,269,"TKS\
Kashi-saibaghLatitude: 39°21'N\
Longitude: 075°42'E\
Bearing: 59°\
Distance: 14899km", 39°21'N, 075°42'E
9900,R.CAIRO,00:45:00,02:00:00,1234567,Spanish,100,252,"EGY\
AbisLatitude: 31°07'N\
Longitude: 030°04'E\
Bearing: 58°\
Distance: 10702km", 31°07'N, 030°04'E
9955,WRMI MARAVILLOSAS PALABRAS,01:00:00,01:15:00,.2.....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI NBCWO,01:00:00,01:30:00,....5..,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI The Word of Truth,01:00:00,01:30:00,......7,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Moments of Inspirat,01:15:00,01:30:00,.2.....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Frank & Ernest,01:15:00,01:30:00,..3....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Frank & Ernest,01:15:00,01:30:00,..3....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI La Verdad para el M,01:45:00,02:00:00,1......,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Ekklesia Radio,02:00:00,03:00:00,...4...,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI La Nueva Vida Ahora,02:15:00,02:30:00,1......,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI MARAVILLOSAS PALABRAS,02:30:00,02:45:00,1......,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Dialogando en el Ca,02:30:00,03:00:00,.2.....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Frecuencia al Dia,02:30:00,03:00:00,..3....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Viva Miami,02:45:00,03:00:00,....5..,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI R.Prague,03:00:00,03:30:00,1234567,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI R.Slovakia Int.,03:30:00,04:00:00,1234567,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Frecuencia al Dia,11:00:00,11:30:00,......7,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Viva Miami,11:45:00,12:00:00,......7,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Viva Miami,13:45:00,14:00:00,1.....7,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Frecuencia al Dia,14:00:00,14:30:00,....5..,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Viva Miami,14:30:00,14:45:00,..3.5..,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Midnight Cry Minist,14:45:00,15:00:00,.23456.,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Living by the Sword,22:00:00,23:00:00,.2.....,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Viva Miami,22:15:00,22:30:00,..3.5..,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Yankee Baseball,23:00:00,23:15:00,1......,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9955,WRMI Alameda Bible Fello,23:30:00,00:00:00,.2...6.,Spanish,100,160,"USA\
OkeechobeeLatitude: 27°27'N\
Longitude: 080°55'W\
Bearing: 329°\
Distance: 6769km", 27°27'N, 080°55'W
9975,KVOH Voice of Hope,00:00:00,02:00:00,234567,Spanish,100,100,"USA\
Rancho SimiLatitude: 34°15'N\
Longitude: 118°38'W\
Bearing: 310°\
Distance: 9792km", 34°15'N, 118°38'W
10345,Cuban Spy Numers,05:55:00,06:50:00,12.4.2006.,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
10715,Cuban Spy Numers,21:55:00,22:50:00,12.4.2006.,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
10860,Cuban Spy Numers,04:55:00,05:50:00,12.4.2006.,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11435,Cuban Spy Numers,15:55:00,16:49:00,1234567,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11462,Cuban Spy Numers,04:55:00,05:50:00,..3.5.7,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11462,Cuban Spy Numers,08:54:00,09:50:00,..3.5.7,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11530,Cuban Spy Numers,16:55:00,17:49:00,1234567,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11530,Cuban Spy Numers,22:55:00,23:50:00,12.4.2006.,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11635,Cuban Spy Numers,17:55:00,18:50:00,1234567,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11635,Cuban Spy Numers,20:55:00,21:50:00,12.4.2006.,Spanish,50,ND,"CUB\
BejucalLatitude: 22°51'N\
Longitude: 082°18'W\
Bearing: 325°\
Distance: 6411km", 22°51'N, 082°18'W
11670,R.HABANA CUBA,23:00:00,04:00:00,1234567,Spanish,100,130,"CUB\
BautaLatitude: 22°56'N\
Longitude: 082°32'W\
Bearing: 325°\
Distance: 6431km", 22°56'N, 082°32'W
11730,R.ROMANIA INT.,20:00:00,20:57:00,1234567,Spanish,300,247,"ROU\
TiganestiLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 44°\
Distance: 11085km", 44°44'N, 026°06'E
11735,Voice of Korea,03:00:00,03:57:00,1234567,Spanish,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 9°\
Distance: 18446km", 40°04'N, 126°06'E
11735,Voice of Korea,05:00:00,05:57:00,1234567,Spanish,200,28,"KRE\
KujangLatitude: 40°04'N\
Longitude: 126°06'E\
Bearing: 9°\
Distance: 18446km", 40°04'N, 126°06'E
11760,R.HABANA CUBA,11:00:00,15:00:00,1234567,Spanish,100,ND,"CUB\
BautaLatitude: 22°56'N\
Longitude: 082°32'W\
Bearing: 325°\
Distance: 6431km", 22°56'N, 082°32'W
11760,R.HABANA CUBA,15:00:00,15:30:00,234567,Spanish,100,ND,"CUB\
BautaLatitude: 22°56'N\
Longitude: 082°32'W\
Bearing: 325°\
Distance: 6431km", 22°56'N, 082°32'W
11760,R.HABANA CUBA,15:30:00,18:00:00,1234567,Spanish,100,ND,"CUB\
BautaLatitude: 22°56'N\
Longitude: 082°32'W\
Bearing: 325°\
Distance: 6431km", 22°56'N, 082°32'W
11760,R.HABANA CUBA,21:00:00,02:00:00,1234567,Spanish,100,ND,"CUB\
BautaLatitude: 22°56'N\
Longitude: 082°32'W\
Bearing: 325°\
Distance: 6431km", 22°56'N, 082°32'W
11785,R.ROMANIA INT.,03:00:00,03:57:00,1234567,Spanish,300,280,"ROU\
Galbeni-bacauLatitude: 46°44'N\
Longitude: 026°50'E\
Bearing: 43°\
Distance: 11237km", 46°44'N, 026°50'E
11795,KBS WORLD RADIO,11:00:00,12:00:00,1234567,Spanish,250,81,"KOR\
KimjaeLatitude: 35°49'N\
Longitude: 126°52'E\
Bearing: 10°\
Distance: 18923km", 35°49'N, 126°52'E
11800,R.ROMANIA INT.,03:00:00,03:57:00,1234567,Spanish,300,247,"ROU\
Tiganesti-safticaLatitude: 44°44'N\
Longitude: 026°06'E\
Bearing: 44°\
Distance: 11085km", 44°44'N, 026°06'E
11850,R.HABANA CUBA,21:00:00,05:00:00,1234567,Spanish,250,170,"CUB\
Titan QuivicanLatitude: 22°49'N\
Longitude: 082°17'W\
Bearing: 325°\
Distance: 6406km", 22°49'N, 082°17'W
11860,R.MARTI,15:00:00,23:00:00,1234567,Spanish,250,183,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
11880,KBS WORLD RADIO,01:00:00,02:00:00,1234567,Spanish,250,172,"USA\
Greenville BLatitude: 35°28'N\
Longitude: 077°11'W\
Bearing: 336°\
Distance: 7387km", 35°28'N, 077°11'W
11885,VOICE OF VIETNAM,18:00:00,18:30:00,1234567,Spanish,100,320,"VTN\
Hanoi-sontayLatitude: 21°08'N\
Longitude: 105°25'E\
Bearing: 98°\
Distance: 17552km", 21°08'N, 105°25'E
