freq,station,start,end,days,language,pwr,az,transmitter_site
11870,VATICAN RADIO,19:40,20:00,1234567,Latin,250,118,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
11935,VATICAN RADIO,19:40,20:00,1234567,Latin,250,175,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
15595,VATICAN RADIO,06:20,07:00,1234567,Latin,250,107,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
13690,TWR India,13:30,13:45,....56.,Malagasy,1,ND,Yerevan-Gav
5010,R.Madagasikara,02:00,15:00,1234567,Malayalam,1,ND,Antananariv
6050,RTM Asyik FM,05:00,15:00,1234567,Malayalam,1,ND,Kajang
6055,ADVENTIST WORLD R.,14:00,15:00,1234567,Malayalam,250,55,"MDG
Talata-volonondryLatitude: 18°45'S
Longitude: 047°36'E
Bearing: 110°
Distance: 9914km"
6065,ADVENTIST WORLD R.,03:00,04:00,1234567,Malayalam,250,55,"MDG
Talata-volonondryLatitude: 18°45'S
Longitude: 047°36'E
Bearing: 110°
Distance: 9914km"
6135,R.Madagasikara,05:00,15:00,1234567,Malayalam,1,ND,Antananariv
9585,TWR Africa,14:55,15:25,.23456.,Malayalam,1,ND,Manzini
9835,RTM Sarawak FM,22:30,14:00,1234567,Malayalam,1,ND,Kajang
9940,R.THAILAND,12:45,13:00,1234567,Malayalam,1,ND,Udon Thani
11590,FEBA Radio India,12:45,13:00,....567,Malayalam,200,285,"GUM
MerizoLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 231°
Distance: 17839km"
11665,RTM Wai/Limbang FM,22:30,14:05,1234567,Malayalam,1,ND,Kajang
11700,CHINA RADIO INTERNATIONA,12:30,13:27,1234567,Malayalam,1,ND,Kunming-Ann
11700,VATICAN RADIO,15:10,15:30,1234567,Malayalam,250,270,"PHL
TinangLatitude: 15°22'N
Longitude: 120°37'E
Bearing: 142°
Distance: 18532km"
11955,CHINA RADIO INTERNATIONA,12:30,13:30,1234567,Malayalam,1,ND,Kunming-Ann
11965,KTWR GUAM,11:15,11:30,......7,Malayalam,200,285,"GUM
MerizoLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 231°
Distance: 17839km"
15135,CHINA RADIO INTERNATIONA,09:30,10:27,1234567,Malayalam,1,ND,Kunming-Ann
15490,VATICAN RADIO,15:10,15:30,1234567,Malayalam,250,283,"PHL
TinangLatitude: 15°22'N
Longitude: 120°37'E
Bearing: 142°
Distance: 18532km"
15665,ADVENTIST WORLD R.,15:30,16:00,1234567,Malayalam,250,55,"MDG
Talata-volonondryLatitude: 18°45'S
Longitude: 047°36'E
Bearing: 110°
Distance: 9914km"
17530,VOICE OF TURKEY,05:00,05:55,1234567,Malayalam,1,ND,Emirler
17680,CHINA RADIO INTERNATIONA,09:30,10:27,1234567,Malayalam,1,ND,Kunming-Ann
4500,PBS Xinjiang,11:50,18:00,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
4500,PBS Xinjiang,23:15,03:30,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
4500,PBS Xinjiang  (CNR8),00:00,00:30,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
5915,CHINA RADIO INTERNATIONA,12:00,13:00,1234567,Mongolian,1,ND,Huhhot
5915,CHINA RADIO INTERNATIONA,14:00,15:00,1234567,Mongolian,1,ND,Huhhot
5990,CHINA RADIO INTERNATIONA,12:00,13:00,1234567,Mongolian,1,ND,Huhhot
5990,CHINA RADIO INTERNATIONA,14:00,15:00,1234567,Mongolian,1,ND,Huhhot
6040,PBS Nei Menggu,00:00,03:00,1234567,Mongolian,50,263,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
6040,PBS Nei Menggu,04:00,06:00,1234567,Mongolian,50,263,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
6040,PBS Nei Menggu,06:00,09:50,12.4567,Mongolian,50,263,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
6040,PBS Nei Menggu,09:50,16:04,1234567,Mongolian,50,263,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
6040,PBS Nei Menggu,21:50,00:00,1234567,Mongolian,50,263,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
6040,PBS Nei Menggu  (CNR8),03:00,04:00,1234567,Mongolian,50,263,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
6080,Hulunbei'er CNR8,12:00,13:00,1234567,Mongolian,10,ND,"CHN
HailarLatitude: 49°10'N
Longitude: 119°43'E
Bearing: 14°
Distance: 17334km"
6080,Hulunbei'er Xinwen Zongh,09:33,12:00,1234567,Mongolian,10,ND,"CHN
HailarLatitude: 49°10'N
Longitude: 119°43'E
Bearing: 14°
Distance: 17334km"
6080,Hulunbei'er Xinwen Zongh,13:00,16:00,1234567,Mongolian,10,ND,"CHN
HailarLatitude: 49°10'N
Longitude: 119°43'E
Bearing: 14°
Distance: 17334km"
6080,Hulunbei'er Xinwen Zongh,21:50,05:30,1234567,Mongolian,10,ND,"CHN
HailarLatitude: 49°10'N
Longitude: 119°43'E
Bearing: 14°
Distance: 17334km"
6100,CHINA RADIO INTERNATIONAL,11:00,11:57,1234567,Mongolian,100,90,"TKS
Urumqi HutubiLatitude: 44°08'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15759km"
6100,CHINA RADIO INTERNATIONAL,13:00,14:00,1234567,Mongolian,100,90,"TKS
Urumqi HutubiLatitude: 44°08'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15759km"
6165,Thazin Radio,02:30,03:30,1234567,Mongolian,1,ND,Naypyidaw
6185,CHINA RADIO INTERNATIONAL,23:00,23:57,1234567,Mongolian,500,354,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 60°
Distance: 17860km"
6190,PBS Xinjiang,12:07,18:00,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
6190,PBS Xinjiang,23:15,03:30,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
6190,PBS Xinjiang  (CNR8),00:00,00:30,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
7205,CHINA RADIO INTERNATIONAL,00:00,00:57,1234567,Mongolian,500,318,"CHN
BeijingLatitude: 39°44'N
Longitude: 116°48'E
Bearing: 33°
Distance: 18129km"
7205,CHINA RADIO INTERNATIONAL,23:00,23:57,1234567,Mongolian,500,354,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 60°
Distance: 17860km"
7230,PBS Xinjiang,05:00,10:30,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
7230,PBS Xinjiang  (CNR8),07:00,08:00,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
7260,Mongolian Radio 2,06:55,15:00,1234567,Mongolian,50,ND,"MNG
UlaanbaatarLatitude: 47°48'N
Longitude: 107°10'E
Bearing: 32°
Distance: 16949km"
7260,Mongolian Radio 2,23:00,06:00,1234567,Mongolian,50,ND,"MNG
UlaanbaatarLatitude: 47°48'N
Longitude: 107°10'E
Bearing: 32°
Distance: 16949km"
7270,PBS Nei Menggu,00:00,03:00,1234567,Mongolian,50,52,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
7270,PBS Nei Menggu  (CNR8),03:00,04:00,1234567,Mongolian,50,52,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
7270,PBS Nei Menggu,04:00,06:00,1234567,Mongolian,50,52,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
7270,PBS Nei Menggu,06:00,09:50,12.4567,Mongolian,50,52,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
7270,PBS Nei Menggu,09:50,16:04,1234567,Mongolian,50,52,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
7270,PBS Nei Menggu,21:50,00:00,1234567,Mongolian,50,52,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
7285,CHINA RADIO INTERNATIONAL,13:00,14:00,1234567,Mongolian,500,318,"CHN
BeijingLatitude: 39°44'N
Longitude: 116°48'E
Bearing: 33°
Distance: 18129km"
7390,CHINA RADIO INTERNATIONA,11:00,11:57,1234567,Mongolian,1,ND,Huhhot
9470,CHINA RADIO INTERNATIONAL,00:00,00:57,1234567,Mongolian,500,354,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 60°
Distance: 17860km"
9510,PBS Xinjiang  (CNR8),07:00,08:00,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
9510,PBS Xinjiang,05:00,10:30,1234567,Mongolian,50,ND,"TKS
UrumqiLatitude: 44°09'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15758km"
9590,Thazin Radio,02:30,03:30,1234567,Mongolian,1,ND,Naypyidaw
9610,CNR 8,02:00,05:00,1234567,Mongolian,100,286,"CHN
BeijingLatitude: 39°53'N
Longitude: 116°34'E
Bearing: 33°
Distance: 18105km"
9610,CNR 8,21:00,01:00,1234567,Mongolian,100,286,"CHN
BeijingLatitude: 39°53'N
Longitude: 116°34'E
Bearing: 33°
Distance: 18105km"
9750,PBS Nei Menggu,00:00,03:00,1234567,Mongolian,50,36,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
9750,PBS Nei Menggu,04:00,06:00,1234567,Mongolian,50,36,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
9750,PBS Nei Menggu,06:00,09:50,12.4567,Mongolian,50,36,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
9750,PBS Nei Menggu,09:50,16:04,1234567,Mongolian,50,36,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
9750,PBS Nei Menggu,21:50,00:00,1234567,Mongolian,50,36,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
9750,PBS Nei Menggu  (CNR8),03:00,04:00,1234567,Mongolian,50,36,"CHN
HohhotLatitude: 40°43'N
Longitude: 111°33'E
Bearing: 40°
Distance: 17735km"
9795,FEBC RADIO LIANGYOU,23:00,23:30,1234567,Mongolian,100,330,"PHL
IbaLatitude: 15°21'N
Longitude: 119°57'E
Bearing: 140°
Distance: 18489km"
11810,CNR 8,02:00,05:00,1234567,Mongolian,100,15,"CHN
BeijingLatitude: 39°53'N
Longitude: 116°34'E
Bearing: 33°
Distance: 18105km"
11810,CNR 8,21:00,01:00,1234567,Mongolian,100,15,"CHN
BeijingLatitude: 39°53'N
Longitude: 116°34'E
Bearing: 33°
Distance: 18105km"
12015,VOICE OF MONGOLIA,13:30,14:00,1234567,Mongolian,250,116,"MNG
UlaanbaatarLatitude: 47°47'N
Longitude: 107°10'E
Bearing: 32°
Distance: 16949km"
12085,VOICE OF MONGOLIA,09:28,10:00,1234567,Mongolian,250,116,"MNG
UlaanbaatarLatitude: 47°47'N
Longitude: 107°10'E
Bearing: 32°
Distance: 16949km"
12120,KTWR GUAM Do You Know,10:45,11:00,234567,Mongolian,200,315,"GUM
Merizo TXLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 231°
Distance: 17839km"
12120,KTWR GUAM Do You Know,11:00,11:14,1234567,Mongolian,200,315,"GUM
MerizoLatitude: 13°16'N
Longitude: 144°40'E
Bearing: 231°
Distance: 17839km"
15330,FEBC RADIO,11:15,11:45,1234567,Mongolian,1,ND,Bocaue
15430,KSDA-ADVENTIST WORLD R.GUAM,12:00,12:30,1234567,Mongolian,100,315,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 231°
Distance: 17846km"
15450,FEBC Radio Liangyou,09:30,10:00,1234567,Mongolian,100,330,"PHL
IbaLatitude: 15°21'N
Longitude: 119°57'E
Bearing: 140°
Distance: 18489km"
15500,KSDA-ADVENTIST WORLD R.GUAM,10:30,11:00,1234567,Mongolian,100,315,"GUM
AgatLatitude: 13°20'N
Longitude: 144°39'E
Bearing: 231°
Distance: 17846km"
7215,CHINA RADIO INTERNATIONAL,15:00,15:57,1234567,Nepali,500,283,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 87°
Distance: 17356km"
7220,CHINA RADIO INTERNATIONAL,14:00,14:57,1234567,Nepali,500,252,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 60°
Distance: 17860km"
7435,CHINA RADIO INTERNATIONAL,14:00,14:57,1234567,Nepali,500,283,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 87°
Distance: 17356km"
9455,R.BANGLADESH BETAR,13:15,13:45,1234567,Nepali,250,320,"BGD
Dhaka KhabirpurLatitude: 24°00'N
Longitude: 090°15'E
Bearing: 84°
Distance: 16120km"
9535,CHINA RADIO INTERNATIONAL,15:00,15:57,1234567,Nepali,500,252,"CHN
XianyangLatitude: 34°22'N
Longitude: 108°36'E
Bearing: 60°
Distance: 17860km"
9765,ADVENTIST WORLD R.,15:00,15:30,1234567,Nepali,125,15,"CLN
TrincomaleeLatitude: 08°44'N
Longitude: 081°07'E
Bearing: 102°
Distance: 14617km"
9910,ALL INDIA RADIO,09:00,10:30,1234567,Nepali,100,102,"IND
Delhi (kingsway)Latitude: 28°42'N
Longitude: 077°12'E
Bearing: 74°
Distance: 14935km"
11560,ALL INDIA RADIO,09:00,10:30,1234567,Nepali,100,102,"IND
Delhi (kingsway)Latitude: 28°42'N
Longitude: 077°12'E
Bearing: 74°
Distance: 14935km"
11730,CHINA RADIO INTERNATIONAL,02:30,03:30,1234567,Nepali,500,283,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 87°
Distance: 17356km"
11860,CHINA RADIO INTERNATIONAL,01:30,02:27,1234567,Nepali,500,283,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 87°
Distance: 17356km"
11875,REACH BEYOND AUSTRALIA  (HCJB),13:30,13:45,.23456.,Nepali,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 179°
Distance: 15345km"
11875,REACH BEYOND AUSTRALIA  (HCJB),13:45,14:00,....5..,Nepali,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 179°
Distance: 15345km"
13780,CHINA RADIO INTERNATIONAL,01:30,03:30,1234567,Nepali,500,283,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 87°
Distance: 17356km"
15320,REACH BEYOND AUSTRALIA  (HCJB),11:30,12:00,.2...6.,Nepali,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 179°
Distance: 15345km"
15320,REACH BEYOND AUSTRALIA  (HCJB),13:15,13:30,1......,Nepali,100,310,"AUS
KununurraLatitude: 15°48'S
Longitude: 128°40'E
Bearing: 179°
Distance: 15345km"
15400,ALL INDIA RADIO,09:00,10:30,1234567,Nepali,250,38,"IND
BengaluruLatitude: 13°13'N
Longitude: 077°13'E
Bearing: 94°
Distance: 14444km"
15410,ALL INDIA RADIO,01:45,02:30,1234567,Nepali,250,38,"IND
BengaluruLatitude: 13°13'N
Longitude: 077°13'E
Bearing: 94°
Distance: 14444km"
15410,ALL INDIA RADIO,03:00,03:15,1234567,Nepali,250,38,"IND
BengaluruLatitude: 13°13'N
Longitude: 077°13'E
Bearing: 94°
Distance: 14444km"
15430,ADVENTIST WORLD R.,15:00,15:30,1234567,Nepali,100,125,"TJK
Dushanbe-orzuLatitude: 37°32'N
Longitude: 068°47'E
Bearing: 61°
Distance: 14287km"
6110,R.Fana,03:00,05:30,1.....7,Oromo,100,ND,"ETH
Addis Ababa AreaLatitude: 08°58'N
Longitude: 038°43'E
Bearing: 81°
Distance: 10417km"
6110,R.Fana,05:30,08:00,.23456.,Oromo,100,ND,"ETH
Addis Ababa AreaLatitude: 08°58'N
Longitude: 038°43'E
Bearing: 81°
Distance: 10417km"
6110,R.Fana,09:00,11:00,.23456.,Oromo,100,ND,"ETH
Addis Ababa AreaLatitude: 08°58'N
Longitude: 038°43'E
Bearing: 81°
Distance: 10417km"
6110,R.Fana,12:00,14:00,1.....7,Oromo,100,ND,"ETH
Addis Ababa AreaLatitude: 08°58'N
Longitude: 038°43'E
Bearing: 81°
Distance: 10417km"
6110,R.Fana,15:00,18:00,.23456.,Oromo,100,ND,"ETH
Addis Ababa AreaLatitude: 08°58'N
Longitude: 038°43'E
Bearing: 81°
Distance: 10417km"
6110,R.Fana,18:00,21:00,.23456.,Oromo,100,ND,"ETH
Addis Ababa AreaLatitude: 08°58'N
Longitude: 038°43'E
Bearing: 81°
Distance: 10417km"
9480,VOICE OF AMERICA,17:30,18:00,.23456.,Oromo,300,126,"G
WooffertonLatitude: 52°16'N
Longitude: 002°49'W
Bearing: 27°
Distance: 9897km"
9485,VOICE OF AMERICA,19:00,19:30,1234567,Oromo,1,ND,Selebi-Phik
9500,TWR Africa,16:30,16:45,1.3....,Oromo,100,13,"SWZ
ManziniLatitude: 26°20'S
Longitude: 031°35'E
Bearing: 111°
Distance: 8070km"
9500,TWR Africa,16:30,17:00,...45..,Oromo,100,13,"SWZ
ManziniLatitude: 26°20'S
Longitude: 031°35'E
Bearing: 111°
Distance: 8070km"
9500,TWR Africa,17:30,18:00,.23456.,Oromo,100,13,"SWZ
ManziniLatitude: 26°20'S
Longitude: 031°35'E
Bearing: 111°
Distance: 8070km"
9540,IBRA MEDIA/Radio Ibrahim,17:00,17:30,1234567,Oromo,250,225,"UAE
Al-DhabbiyaLatitude: 24°10'N
Longitude: 054°14'E
Bearing: 73°
Distance: 12601km"
9655,TWR Africa,03:30,03:45,..3....,Oromo,250,225,"UAE
Al-DhabbiyaLatitude: 24°10'N
Longitude: 054°14'E
Bearing: 73°
Distance: 12601km"
9705,BBC,18:50,19:10,.23456.,Oromo,250,130,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
11830,BBC,17:49,18:10,.23456.,Oromo,250,130,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
11870,ADVENTIST WORLD R.,17:30,18:00,1234567,Oromo,250,142,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 33°
Distance: 10717km"
11895,BBC,17:49,18:10,.23456.,Oromo,250,240,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
11895,BBC,18:50,19:10,.23456.,Oromo,250,240,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
12040,VOICE OF AMERICA,17:30,18:00,.23456.,Oromo,100,132,"D
LampertheimLatitude: 49°36'N
Longitude: 008°32'E
Bearing: 33°
Distance: 10269km"
12040,VOICE OF AMERICA,19:00,19:30,1234567,Oromo,250,130,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
13765,VOICE OF AMERICA,17:30,18:00,.23456.,Oromo,250,200,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
13765,VOICE OF AMERICA,19:00,19:30,1234567,Oromo,250,200,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
15310,ADVENTIST WORLD R.,03:00,03:30,1234567,Oromo,125,270,"CLN
TrincomaleeLatitude: 08°44'N
Longitude: 081°07'E
Bearing: 102°
Distance: 14617km"
15310,BIBLE VOICE BCN,16:00,16:30,123....,Oromo,100,142,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 33°
Distance: 10717km"
15410,RAADIYYONI DIRREE SHAGGAR,16:00,16:30,.23456.,Oromo,500,125,"F
IssoudunLatitude: 46°56'N
Longitude: 001°53'E
Bearing: 33°
Distance: 9706km"
15410,RAADIYYONI DIRREE SHAGGAR,16:00,17:00,1.....7,Oromo,500,125,"F
IssoudunLatitude: 46°56'N
Longitude: 001°53'E
Bearing: 33°
Distance: 9706km"
15420,VO OROMO LIBERATION,17:00,17:30,1..4.6.,Oromo,100,144,"D
NauenLatitude: 52°38'N
Longitude: 012°54'E
Bearing: 33°
Distance: 10717km"
15685,BBC,17:49,18:10,.23456.,Oromo,250,230,"UAE
Al-DhabbiyaLatitude: 24°10'N
Longitude: 054°14'E
Bearing: 73°
Distance: 12601km"
5130,AFGHAN CHRISTIAN R. (SADAYE ZINDA,15:00,18:00,1234567,Pashto,100,ND,"KGZ
BishkekLatitude: 42°52'N
Longitude: 074°59'E
Bearing: 54°
Distance: 14829km"
5875,BBC,02:00,02:30,1234567,Pashto,300,100,"ARM
Yerevan-gavarLatitude: 40°24'N
Longitude: 045°11'E
Bearing: 54°
Distance: 12351km"
5875,BBC,18:00,19:00,1234567,Pashto,300,100,"ARM
Yerevan-gavarLatitude: 40°24'N
Longitude: 045°11'E
Bearing: 54°
Distance: 12351km"
5975,BBC,15:00,16:00,1234567,Pashto,250,35,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
5975,BBC,16:30,17:00,.23456.,Pashto,250,35,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
6040,VO ISLAMIC REP.IRAN,16:53,17:19,1234567,Pashto,500,ND,"IRN
ZahedanLatitude: 29°28'N
Longitude: 060°51'E
Bearing: 69°
Distance: 13402km"
6065,CHINA RADIO INTERNATIONAL,02:00,02:27,1234567,Pashto,100,239,"TKS
Kashi-saibaghLatitude: 39°21'N
Longitude: 075°42'E
Bearing: 59°
Distance: 14899km"
6075,VO ISLAMIC REP.IRAN,02:23,03:20,1234567,Pashto,500,65,"IRN
SirjanLatitude: 29°35'N
Longitude: 055°47'E
Bearing: 68°
Distance: 12933km"
6090,BBC,18:00,19:00,1234567,Pashto,250,35,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
6165,CHINA RADIO INTERNATIONAL,15:30,15:57,1234567,Pashto,500,270,"TKS
Urumqi HutubiLatitude: 44°08'N
Longitude: 086°53'E
Bearing: 50°
Distance: 15759km"
6170,FEBA Radio Pakistan,02:30,03:00,.....6.,Pashto,250,70,"UAE
Al-DhabbiyaLatitude: 24°10'N
Longitude: 054°14'E
Bearing: 73°
Distance: 12601km"
6195,BBC,01:00,01:30,1234567,Pashto,250,35,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
6195,BBC,02:00,02:30,1234567,Pashto,250,35,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
7290,VOA RADIO ASHNA,00:30,01:00,1234567,Pashto,250,70,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
7290,VOA RADIO ASHNA,01:30,02:00,1234567,Pashto,100,88,"D
BiblisLatitude: 49°41'N
Longitude: 008°29'E
Bearing: 33°
Distance: 10273km"
7350,CHINA RADIO INTERNATIONAL,02:00,02:27,1234567,Pashto,100,239,"TKS
Kashi-saibaghLatitude: 39°21'N
Longitude: 075°42'E
Bearing: 59°
Distance: 14899km"
7410,BBC,01:00,01:30,1234567,Pashto,250,84,"CVA
Santa Maria Di GaleriaLatitude: 42°02'N
Longitude: 012°19'E
Bearing: 41°
Distance: 9983km"
7435,CHINA RADIO INTERNATIONAL,15:00,15:57,1234567,Pashto,500,300,"CHN
Kunming-anningLatitude: 24°52'N
Longitude: 102°29'E
Bearing: 87°
Distance: 17356km"
7445,BBC,01:00,01:30,1234567,Pashto,250,82,"G
WooffertonLatitude: 52°16'N
Longitude: 002°49'W
Bearing: 27°
Distance: 9897km"
7445,BBC,02:00,02:30,1234567,Pashto,250,35,"OMA
Al SeelaLatitude: 21°55'N
Longitude: 059°37'E
Bearing: 77°
Distance: 13038km"
7470,VOA DEEWA RADIO,01:00,04:00,1234567,Pashto,100,92,"D
LampertheimLatitude: 49°36'N
Longitude: 008°32'E
Bearing: 33°
Distance: 10269km"
7495,VOA DEEWA RADIO,13:00,16:00,1234567,Pashto,250,304,"THA
Udon ThaniLatitude: 17°40'N
Longitude: 103°12'E
Bearing: 104°
Distance: 17197km"
7495,VOA DEEWA RADIO,16:00,19:00,1234567,Pashto,100,88,"D
BiblisLatitude: 49°41'N
Longitude: 008°29'E
Bearing: 33°
Distance: 10273km"
7495,VOA RADIO ASHNA,00:30,01:00,1234567,Pashto,250,304,"THA
Udon ThaniLatitude: 17°40'N
Longitude: 103°12'E
Bearing: 104°
Distance: 17197km"
7495,VOA RADIO ASHNA,01:30,02:00,1234567,Pashto,250,70,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
7530,VOA DEEWA RADIO,01:00,04:00,1234567,Pashto,250,70,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
7530,VOA DEEWA RADIO,17:00,18:58,1234567,Pashto,250,70,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
7590,FEBA Radio Pakistan,15:00,15:45,1234567,Pashto,300,110,"MDA
Kishinev-grigoriopolLatitude: 47°16'N
Longitude: 029°24'E
Bearing: 43°
Distance: 11438km"
7600,AFGHANISTAN INTERNATIONAL TV,01:00,14:30,1234567,Pashto,100,236,"UZB
TashkentLatitude: 41°13'N
Longitude: 069°09'E
Bearing: 56°
Distance: 14347km"
7600,AFGHANISTAN INTERNATIONAL TV,14:30,01:00,1234567,Pashto,100,100,"ARM
Yerevan-gavarLatitude: 40°24'N
Longitude: 045°11'E
Bearing: 54°
Distance: 12351km"
9355,VOA DEEWA RADIO,13:00,17:30,1234567,Pashto,250,70,"KWT
KuwaitLatitude: 29°30'N
Longitude: 047°40'E
Bearing: 65°
Distance: 12184km"
9355,VOA DEEWA RADIO,17:30,19:00,1234567,Pashto,250,300,"THA
Udon ThaniLatitude: 17°40'N
Longitude: 103°12'E
Bearing: 104°
Distance: 17197km"
9370,VOA DEEWA RADIO,13:00,19:00,1234567,Pashto,250,300,"THA
Udon ThaniLatitude: 17°40'N
Longitude: 103°12'E
Bearing: 104°
Distance: 17197km"
